"return_id","order_id","customer_id","product_id","concession_reason","return_date"
"b021aeef-ab6e-4609-b5bb-85b22b3846cc","835548c9-10fa-4438-8d30-45988707dc06",106,10,"Item arrived damaged","2022-12-21"
"8b195bf8-6a4d-43f6-b87c-af0f79f67194","2e511029-5237-4036-841c-0e27efdc6ee1",206,10,"Received the wrong product","2023-10-20"
"e86a33f6-118c-496c-afeb-bbeab65aea3c","20928778-8c27-40f0-8b54-b23dbf7ed5ff",988,8,"Received the wrong product","2022-08-19"
"85711755-3581-4c31-86ca-f995e804fcf1","d31d4640-8ef4-407a-84e2-c68cc1da5b3a",283,2,"Product not as described","2022-10-25"
"5966513c-eb69-4cd0-82ee-a36e2b5a1370","929c3295-6a59-4dfc-92c0-b3c51074a6df",163,4,"Item arrived damaged","2024-01-20"
"3e79d2a8-26fa-4513-8c11-35df9ef7cf3d","d72243a9-9869-4c52-b732-f55d7502de6c",204,9,"Quality did not meet expectations","2023-05-26"
"80999756-2862-40cd-9419-ce3d127d9f93","ea2bbac9-860d-4301-93a3-968e0a92e3ae",515,10,"Quality did not meet expectations","2023-06-23"
"9d3febab-f7fd-4365-a3b8-dbac56a9e22c","338b1460-50d2-4550-befc-c70c09d67179",361,9,"Item malfunctioned or didn't work","2023-08-31"
"21d61db6-6e88-477b-b628-c54f758553e4","58b7c70b-8846-418e-8d07-cee5e86f4527",168,5,"Quality did not meet expectations","2023-12-14"
"3a28f486-fd53-4a61-bcd7-b5e1486b2a03","1d7f582d-a6bd-4623-8640-bf5ea2161c5e",821,6,"Received the wrong product","2023-08-02"
"421058ae-6fac-4cbb-83b8-973bb1941499","d0a53807-ddb3-4e58-b21f-407d2ccdbe38",352,8,"Item malfunctioned or didn't work","2023-10-02"
"ac37f814-1421-478e-a997-0455bdae2134","4564b92f-bb37-4c4e-8d2a-9959335a1947",615,7,"Late delivery or shipping issues","2022-05-15"
"88e79fb5-74b3-4c6d-b2c9-9127a251638d","8a03e32f-0ced-429f-8cfd-c0ccf82ca3c8",580,8,"Changed mind or no longer needed","2022-11-18"
"69596f5f-cb19-4e0e-a7f7-66319d1b8022","de3d6266-f69b-4449-9ff5-be960e7d6ea1",892,3,"Received the wrong product","2024-01-16"
"ac968e68-8692-4ceb-b521-ddbca082a808","6545f1b9-b431-4621-96a6-c18b1839d517",411,11,"Product not as described","2022-07-06"
"cda2eda8-4b8c-4775-a5a2-67655eeb05a3","e0d7ab32-d95c-488f-9e19-e4294477165e",7,6,"Item arrived damaged","2021-11-03"
"c68e1702-9455-49c3-ae4f-abb4d558b87f","f469ac09-1e07-4854-bc8d-71779ccdd3d6",311,5,"Product not as described","2023-12-13"
"b13ddea3-c85f-4ee6-a2f2-5425bd43bf3e","e862d77d-d194-4e7e-a18b-734d0d8cff88",50,4,"Item malfunctioned or didn't work","2022-02-22"
"9cf86f1d-3505-438d-84c1-1fd59777bafa","e58c19d6-ecba-4717-a326-6e2c30b1c1fc",554,9,"Product not as described","2023-01-02"
"9e225b8b-30bc-4e81-af18-9933634d3eed","c94e8e51-f9bb-4336-b08f-4eb4283348d6",624,4,"Item arrived damaged","2023-03-08"
"152f3ed2-462e-421b-98f0-d4d7f0a1374a","ea047096-4785-46c5-b328-00dfc4dceb50",399,4,"Item malfunctioned or didn't work","2023-12-16"
"7c79b9fc-7edd-441b-8c60-1724ab755000","460d3609-b0a6-450a-9c45-d3a0d4d9a860",733,12,"Product not as described","2023-03-02"
"b9b17795-cd72-487c-9d22-b7a14827b27a","ee441f78-b587-4b9c-be69-d4cb94334cbf",305,7,"Received the wrong product","2022-11-15"
"2347d378-04b6-4675-8e93-4d95d2f01fe3","70c9384a-f00d-449f-978f-f8203701af01",481,6,"Item arrived damaged","2023-10-22"
"b6631b82-411a-42ea-85da-d4c82890a29c","60c737e6-0546-44bb-b47f-b8398b0417e1",857,5,"Quality did not meet expectations","2022-11-06"
"835e1c80-e9f3-4980-bc7e-49e7ca086163","e82b3fd0-1116-4f09-8728-4dc79174431b",23,3,"Received duplicate items","2023-12-24"
"df9d517f-b8be-4c0a-a1b6-73c8489d7a5d","0fe8c47b-3567-4c4f-b469-a41b51a4dc58",102,10,"Product not as described","2023-09-13"
"44a33b22-0e06-42e6-a48b-61427a8f4553","69f71dc9-b373-4158-8e9e-6f3ae2e9985f",11,5,"Received the wrong product","2023-04-12"
"6e425403-05af-4989-a2db-58d5ff921552","9006e09a-e5e5-4556-bfd1-712127245ec1",437,11,"Quality did not meet expectations","2024-01-16"
"6bfd3019-5c03-4059-9ba4-5e5b28ffae1a","0c177dcf-3a48-4f9c-97f4-4f4c5e3f77c5",410,10,"Late delivery or shipping issues","2023-12-09"
"c1d093c6-6093-4dcc-b709-ed9ebd76b4f1","4a4f0585-157f-4b18-83da-d8c8ae5b6a70",256,5,"Item malfunctioned or didn't work","2023-11-13"
"ef69eb4a-3c29-4eb5-8acc-a7132ddab9e0","fb731a57-dbfc-49e6-bbe8-5ba1f82b5d96",221,2,"Product not as described","2023-11-12"
"d1515888-17c3-4d07-8b4f-b592d7071031","4c05efcb-6bda-49bf-8c26-be478b50b1f4",762,7,"Item arrived damaged","2022-11-25"
"40b2b5db-f327-4d73-9010-f9c26cb48af2","2f4783c3-451e-4102-8a02-d74121a0c546",653,2,"Changed mind or no longer needed","2022-04-20"
"efb3446c-83f7-4e72-beaa-b42b439144aa","3e2cabf0-56db-446e-9485-67c0ba9aebc4",277,7,"Received duplicate items","2024-01-24"
"77285418-a82d-439e-a931-66e3509ad9a5","f355d0a8-d198-4148-b404-d45d8096e734",684,3,"Changed mind or no longer needed","2023-06-27"
"0463ab51-6472-4db3-8489-a5ca404594f8","5fc5af88-5e6d-4a57-ba2d-ce1b8e888467",522,2,"Changed mind or no longer needed","2022-07-10"
"afaba8af-aeba-443d-8b0d-b3971f1ed8a5","8f101e4c-446a-42df-8d73-064124b73533",63,5,"Product not as described","2023-01-01"
"98be4868-7a6e-4aea-a50b-3ec916c96f0a","5c547b02-353a-4f7f-9a14-4f8480e68fb5",613,2,"Item malfunctioned or didn't work","2023-06-12"
"7557d1ee-f2a2-4c19-837b-5603ecbd548e","1a7813ff-fae9-4982-b8f8-fa9451595273",375,4,"Received the wrong product","2024-01-18"
"25929eb5-299f-4bd4-9a48-77ceaa7418d7","da281157-555f-49cf-831e-09984bba9156",103,12,"Changed mind or no longer needed","2023-12-31"
"8436c163-5ab5-483b-9ecc-004212e277e6","d81bae1e-4d4b-4b5a-aa1d-703c660f4fcd",979,4,"Item malfunctioned or didn't work","2023-04-06"
"2980dbf7-102e-497d-bd5f-fdc66533c72e","8d8175f2-97ce-46eb-846b-cfd1e9c63d60",570,4,"Quality did not meet expectations","2022-12-28"
"86babfe4-fc8f-4310-bf7a-48f834d00c1c","986b0dd0-f103-410e-90b2-81afdf4964e5",579,7,"Late delivery or shipping issues","2023-06-08"
"ea3c9032-ea25-4e4c-8eba-0b2d9536dc9c","0d2a7ab9-a50c-4cec-aeed-2462f00bac5b",6,5,"Product not as described","2023-05-15"
"3dd13d27-9f8b-469b-be41-494eee968bd6","44839a98-1ee5-46dc-a14d-c554414c658a",747,8,"Item malfunctioned or didn't work","2023-03-29"
"f616871a-b45f-4efc-9f2c-02daa9ec1ac2","57db9a37-4176-4baf-9c81-a87731228cf1",250,10,"Quality did not meet expectations","2022-02-02"
"f9bcb84a-9499-41c8-ac1f-c9c648f598ea","46d87413-2d76-4ad5-80b7-cb673779920f",247,4,"Received duplicate items","2023-05-01"
"3b2a84fd-2f10-44d3-b470-94d254fcf820","521d455d-7f47-4467-8cc8-c41bd82ae1b9",661,5,"Quality did not meet expectations","2023-12-03"
"915101f2-0762-43de-9fcc-7b972ad06804","bf62d3a0-4a79-437e-8d3a-d38968bd3e75",620,10,"Late delivery or shipping issues","2023-09-15"
"eba331a3-d1ee-4bf3-b743-eb0e1ed6490c","e3760322-083c-4bfa-b28a-945c9a5322ac",348,5,"Quality did not meet expectations","2023-02-21"
"0cb62105-33f4-40d8-9e72-408b74eade52","43b337ad-db82-485a-bd25-806d4b56fa11",303,7,"Quality did not meet expectations","2024-01-12"
"d171448f-9c7e-4889-b6c1-dc78306e4f9f","7365e591-2f76-4610-90d9-1526dee9e31d",859,9,"Received the wrong product","2021-09-28"
"bc279604-b895-4a04-8da7-532b2fa772db","434907bc-fefe-41be-932b-bafceec295d3",400,4,"Quality did not meet expectations","2022-05-27"
"da69301b-aa2f-49e8-a364-6c6cef46e63a","443aba96-65d5-483c-896b-311c7380a64c",998,9,"Product not as described","2023-10-03"
"ea3fbadd-6a9f-4a79-b71d-aa77f36ae11c","47e5cab1-2ef1-4993-ba49-95055607b05a",560,4,"Quality did not meet expectations","2022-12-15"
"06984113-470f-4e1a-bee8-67376dcf0960","4fbf62ac-ac11-4e33-8bbb-d0c0cad452a5",52,5,"Late delivery or shipping issues","2023-09-09"
"94e2d44c-f147-48c7-8ce1-24e0f1372a0c","55000a90-af87-4d41-93ee-bba1551717f6",979,7,"Quality did not meet expectations","2022-04-23"
"177bd836-462e-4536-8d21-5c30f4b629d5","ea3cc183-bb41-4a95-8489-1ad574b76669",934,3,"Quality did not meet expectations","2023-09-03"
"1a52531a-8452-42e6-8cc2-89060f4b3cc0","e5a1bb05-c935-4bba-97fb-2c497e3328da",927,4,"Received the wrong product","2024-01-24"
"1167031a-ba66-4188-90f2-7552648fbf77","b8d3333b-a428-42e9-a98c-2ae07b088a54",573,6,"Item arrived damaged","2023-12-29"
"d32479cf-cc89-4e69-8b10-86cdce9b7df3","a524e53d-1f2c-41e3-91fd-4a4fcf696bf2",559,4,"Quality did not meet expectations","2023-11-25"
"0bec1c14-dc30-43c9-aef9-69cc6d205eb2","db570f5c-0c90-4416-bb26-13b0faaf66a7",302,5,"Item malfunctioned or didn't work","2023-09-23"
"9c773bdd-0cb9-4432-896b-e737d5411ba9","d81b1f4f-30e4-4627-8506-3bf3916375de",906,11,"Late delivery or shipping issues","2023-02-02"
"cbe23e24-b6eb-4595-bfd9-52cedbf3cf97","1b9fb940-2ec8-4777-9fe3-9b5ddfae1340",461,10,"Product not as described","2022-12-09"
"3ae9583a-bb30-43a1-9656-b10da95845ac","d4dae572-a14c-4e99-a4fa-3bdbb99925aa",35,3,"Received duplicate items","2023-11-17"
"9bd9f9d3-ccfa-42bf-98fa-8f3f4b94454a","2eb57670-6c5c-461b-a03d-a7db0928b6cf",945,9,"Item malfunctioned or didn't work","2023-02-12"
"f24b7402-e89e-491e-92d6-37300f80737a","9ece21b3-019a-4513-a96e-ee3faa059bd3",85,6,"Item arrived damaged","2023-12-06"
"fe7aa868-ac7d-4432-b2ea-957b0a21ba06","e39fbeca-9186-46b0-9fe4-dd0df073a476",798,4,"Received the wrong product","2023-06-30"
"07085ec9-3983-4909-907c-bd640c887fa2","0e57fb07-bd34-4cb1-8990-81a33bf5b5fb",10,10,"Item malfunctioned or didn't work","2023-10-13"
"53c264b2-21cc-401d-a7ff-582e020cb1de","2960d555-6d04-4572-9588-958db957de7e",748,2,"Late delivery or shipping issues","2023-08-30"
"063b1244-6bc4-46bd-a8a7-a9ea1d5319fc","9a11b352-9bdd-4d4a-aafb-6109496c56e2",642,5,"Quality did not meet expectations","2023-04-13"
"ed7e6dc6-5237-4a5e-9b41-58b7ba23ce6b","9629661e-0b09-469b-8c53-2d394c0c08df",489,2,"Item malfunctioned or didn't work","2023-06-29"
"1bf85696-d700-42e3-b921-122b68dad214","541063d4-9103-4785-b5eb-3366283f9bae",1004,2,"Changed mind or no longer needed","2023-03-23"
"e369577d-b37d-43e8-a9ae-70aff52d585c","8d768130-ef1f-406f-bf1f-bbba13f18b5d",541,4,"Product not as described","2023-10-15"
"a1695ed9-13c6-4c10-b0cb-19da13ed1450","708ee1d9-9bd4-4f9e-8be6-700b54b42da3",462,2,"Changed mind or no longer needed","2024-01-20"
"3d32f3a0-94c2-4a7c-b98b-102c3a2d36df","ea9be6bc-f80f-482f-9c35-77484c6bdf77",42,12,"Quality did not meet expectations","2023-10-04"
"d364ec3d-946b-4d0f-9c25-1074c609ceef","669645ff-8510-4982-91ed-e4dfceca0220",862,4,"Received the wrong product","2023-10-08"
"3ae1499d-dcf2-4e43-89df-9754e725b5ac","a74b0e17-aa68-443f-87be-c8c80da21fca",568,6,"Product not as described","2024-01-24"
"9eea2a25-667f-4541-843b-c7362c964063","2d9dec78-e298-4fd1-9814-1e361e1d1958",803,4,"Received the wrong product","2023-01-19"
"89dfadbe-374e-477d-8d7c-9a8ee36f682a","7e5551ae-b402-4bce-a9f9-090a1ed4745c",668,2,"Item malfunctioned or didn't work","2023-10-19"
"be7421b5-75da-45f2-b162-84822bd7e52d","09217881-7125-4bde-8007-0675cf1085a2",548,5,"Quality did not meet expectations","2023-01-26"
"5efe9014-f0b6-400d-8d38-51b74163916f","5bb047ad-6dcc-4366-a2cc-fc3ceab1d8b9",621,7,"Item malfunctioned or didn't work","2022-06-03"
"77c4f245-e884-4184-8b4a-2591a4cf2a0a","1a3be85a-3152-48b7-ae59-1f2720461394",729,11,"Received the wrong product","2023-12-29"
"26ffa26c-7afd-4a1d-81ee-7ce0da1df2da","b036ef82-d9ec-4cd9-90e7-a715d75c9f60",141,6,"Changed mind or no longer needed","2022-12-09"
"5d83aa11-e738-4deb-a74c-c8b4898f6479","3fc20e0a-011f-4965-93b2-6683017ab932",911,9,"Product not as described","2022-10-03"
"a8fca7a3-b032-4483-ad32-09a3b85fed54","6fe7a5b1-e228-4774-8a0b-9526c7ff5abc",261,7,"Received duplicate items","2022-03-30"
"94aabb4d-ba3a-4b67-a81e-25c67915df37","c5aa33df-145d-4782-b31e-2ff20c89956d",681,2,"Item malfunctioned or didn't work","2023-07-06"
"21075292-7004-4640-b842-9b04944bbc55","da84f8f3-6cc0-4609-99ca-e044b3766fad",570,4,"Item malfunctioned or didn't work","2023-03-08"
"e920fd77-6e02-4e6e-8f55-e37c30857a5b","29ea9ebb-39b7-4758-86be-1c8c5eda2c1d",838,12,"Product not as described","2023-12-11"
"b0dda1ec-b256-449a-84ba-1d38156640e6","56258597-f178-4507-9af9-aa885c8dde5f",995,10,"Product not as described","2024-01-09"
"87823c54-88e6-498f-b0ce-8ef3c03e0f24","5b223c33-be74-4ec0-a60c-31267926a830",393,11,"Quality did not meet expectations","2022-10-25"
"b77ca935-0565-4eb5-9935-22892e8066b5","7cdd641d-0e40-4050-b039-d321e6093dca",662,7,"Late delivery or shipping issues","2023-06-13"
"d7eec6ec-475c-4c57-9bc5-7abe5e48b157","d7680b8b-398c-4814-bf49-db4e9158b086",147,12,"Product not as described","2023-08-25"
"5b56ffdf-aa2d-4eed-83c5-3b809d2e035a","5a0b5ec6-f29f-4ad0-8812-4b8146c5ce68",141,9,"Received duplicate items","2022-03-26"
"2201f70d-1963-4047-88c4-2ba7c7b26a6a","0329968d-8ac2-4bc3-9c56-c059baf37898",768,12,"Item arrived damaged","2023-06-08"
"70d66ad3-7b47-4d24-81fb-17c28b5bad5d","d2f37348-025a-4961-8685-d641f9141c42",179,3,"Received the wrong product","2022-10-20"
"08b3e57b-201c-4cca-8fe4-6660f9c114e3","0261b72a-077c-4dd8-b15c-245e7b3830a1",126,11,"Received the wrong product","2023-06-24"
"c44ea299-03db-4958-b701-a2a54651074a","e3943d9f-b04b-43fc-930b-b878b5ec01ee",622,11,"Item malfunctioned or didn't work","2023-10-13"
"8851511e-938d-48d8-919b-2a18dc6f5620","29a14b0b-f9d0-484c-9128-8e84ccebd0ef",331,3,"Received duplicate items","2021-09-11"
"bd541ba6-5d22-47e7-9c30-5b30a95b02e2","bb4dfe3f-9ab8-460f-9df0-f5e1e47a25ed",341,7,"Late delivery or shipping issues","2023-03-04"
"264a7d53-70ae-44fc-942c-ce61f4408d3e","e7c3d652-4606-4823-b8cf-203e60a7de10",910,8,"Product not as described","2023-09-02"
"284c9e39-ebf0-4f91-b820-624e52a87d39","25a1befe-833c-4d91-8a47-b418303790e1",620,5,"Product not as described","2023-01-01"
"82a0e92d-d8b4-40c6-b8ea-7db276af9ab2","2959e746-ac81-4d5e-aaf9-3aed6292d2ef",221,4,"Received duplicate items","2023-05-05"
"e08fa4fd-5421-4cbd-b7c8-7605d7c37031","67837a8b-7c69-437d-87cc-ba4a036f09f7",52,3,"Item malfunctioned or didn't work","2023-11-07"
"8a81812a-be9a-46e0-bdaf-9395a3ba8877","16709202-5da7-4a08-a5db-e6a292516b06",455,2,"Quality did not meet expectations","2022-09-11"
"78ab37ab-e283-4988-aac1-a314aab5a972","2084a23e-1d5c-467a-bbf7-3965829fc5a7",238,12,"Received the wrong product","2023-12-05"
"9f728ca4-6471-4be0-8b2d-927103f641b1","323660a7-3199-4fe9-9d76-98ed74c8fd40",93,3,"Product not as described","2022-06-13"
"f2ea7318-02c2-41ba-814e-e6a7ff304a22","9540f31d-3968-4a35-a539-398bdb3e4045",705,6,"Received the wrong product","2023-08-29"
"33f4bd0b-ac69-4808-9bd8-a06ee9c110d0","85fd6641-3086-49cd-b6a1-b4e6ccf69d36",834,3,"Product not as described","2023-09-11"
"f5fc2f1f-3f3b-40f8-9156-03e9c5bb333f","95036dcc-0b2e-4219-a836-295d7c242deb",634,11,"Item arrived damaged","2023-09-29"
"efb92e94-beae-4628-aacc-532b07d90c80","a13f866a-e32d-4b2c-8e3c-ae369f1e1aed",340,6,"Quality did not meet expectations","2023-12-26"
"3421e70c-f02d-45c7-a48e-8629ad42db57","09abf51d-d011-4844-a7b9-573803d8efb5",594,4,"Quality did not meet expectations","2022-02-07"
"c9d59d46-d63e-4e78-b19d-15b296293e85","0bba6c52-e275-4cb4-8c0b-d0608e50c391",621,9,"Received the wrong product","2021-09-09"
"95516e07-832d-4f5c-8777-b09753764929","7fb015d9-d19f-4136-aa00-f1532ce9a0e6",907,5,"Item arrived damaged","2024-01-14"
"5de915fa-b5b2-42ec-a4a6-85b74caea3fa","1bc7e51d-aa91-4077-a4a6-e3721a608511",451,4,"Item arrived damaged","2023-03-03"
"9b5e3952-e427-4616-ae84-e721372a167b","ae453fbc-478b-4110-96f3-f83dd1e34d9e",453,6,"Late delivery or shipping issues","2022-05-31"
"919b949f-29bf-4364-9b7b-3597411c0bf5","5c05e09b-e0c9-46f3-87af-df8938a116a6",1002,10,"Late delivery or shipping issues","2023-10-06"
"9a06fbc5-ece6-44c8-a18a-3f49a306d01e","8ff4e881-1b98-4bb1-9377-9bb0c85a3558",819,12,"Item arrived damaged","2022-10-01"
"a0f6068d-0586-492c-82ff-0c8f632ca9de","3ab85978-780c-4bcb-b070-c912671cebc0",244,8,"Changed mind or no longer needed","2023-11-17"
"1bb93a02-fbff-4ef1-b14f-092c5dafa8c9","70b23ef5-174d-46c6-ad9d-3dda921c9ce5",648,10,"Product not as described","2022-04-06"
"696628dc-41e7-4589-8571-06a065b4dee4","182902f3-fec7-4664-b0d6-f733df8841a8",584,7,"Received duplicate items","2023-05-09"
"47b69d0b-34ac-4da3-acdb-956552f87af6","62833271-d3f8-439a-8ca8-318fc2ea5e4f",600,2,"Quality did not meet expectations","2022-10-20"
"cdd14e5c-440b-443c-8e48-76cf1bf5df86","f4b3631c-6bfe-48f7-a6e6-6ffc6bb62840",174,10,"Item malfunctioned or didn't work","2022-01-12"
"7e5c3408-3234-447d-a7cf-3a777e06549e","58108f80-ce6d-4dba-8b0b-520f7cd2e417",616,6,"Received the wrong product","2023-11-17"
"709e7c49-b66f-4e59-9f79-f48c382644ab","511f489a-b731-4ad9-8ca2-c1bab3e260f7",789,11,"Item malfunctioned or didn't work","2023-08-03"
"b2e2b1c3-1e6c-49ea-a9a6-eb92d540b6ed","aa97a78f-83aa-495a-bf20-b1da31e74ddc",747,6,"Product not as described","2023-07-06"
"001b60ca-a7ce-4a07-a90c-6296128ccf4a","1004e6b1-f66d-49fe-ada6-b0926d550341",455,5,"Item malfunctioned or didn't work","2022-09-07"
"a616673d-d4db-4e82-a6f3-164469368b0f","b3160fd8-763d-49fb-92bc-a15cee7efb04",340,12,"Item malfunctioned or didn't work","2022-06-23"
"167bad95-0677-47bb-bcfd-714dd8d49ff6","140c53d2-3e9b-465a-8ac8-f4413326b118",903,2,"Item malfunctioned or didn't work","2023-03-20"
"5146a35c-b6e0-4832-93c3-b570b179be4f","50638b94-cc76-4700-888d-88723139fc59",591,4,"Changed mind or no longer needed","2023-07-14"
"993afc2c-733b-4490-8518-b02be330d4f5","9c6fb3f2-6a54-454d-9a65-7e4fae42aa1a",724,2,"Received duplicate items","2022-05-16"
"eee4f9cb-2362-4037-b230-9ac4e3cd0b91","969d0021-f7a9-40e3-9609-42efd020f35b",710,5,"Product not as described","2022-04-02"
"437fabdf-1a63-4225-a5ec-a7fd13329d80","9d27effe-024c-455f-be2c-63c2874d2198",21,4,"Item arrived damaged","2023-12-26"
"abd88e3b-6d5c-4821-a013-b02a2833d172","45eaa9e2-acd0-4032-9166-265a96f163cc",80,6,"Changed mind or no longer needed","2023-12-13"
"a6ae58df-ddfc-4351-b40b-ce72e7c691e8","36197ff7-03fa-4023-9035-b3c2a8b5ed68",404,12,"Item arrived damaged","2023-07-12"
"4e0935a2-3677-4d4f-ab2f-79971fa58a04","a2bc0806-f1fe-41c3-845b-46e2f457c82a",445,9,"Received duplicate items","2023-03-08"
"6813882d-465d-4fcc-93dd-732c990b0c87","d9f4d49a-f438-4930-b8b8-40f04ac61d2f",703,4,"Changed mind or no longer needed","2021-10-17"
"d274ad7b-c2e5-4d7e-a31b-2eb5897c6c14","1193bdb1-9a1a-413c-8231-e0082817e5e6",637,6,"Received duplicate items","2021-08-28"
"58c8a4e8-3ab9-4ff0-aa8c-2b6433c1b0ee","77e4e931-96ef-423d-88e6-03b592cf411c",735,12,"Late delivery or shipping issues","2022-04-10"
"55347a18-7e53-4664-8aaa-7afa61ee3789","bd593f61-f341-4705-9def-6b2d8ea760c0",74,5,"Received the wrong product","2021-11-29"
"635d4ea6-144c-42e8-a461-7485e2f9e6e9","1a5fe880-b3fa-4f66-9135-a7d2a2d21b29",159,10,"Product not as described","2023-12-21"
"4866d566-7f5a-4b81-81b9-4cce5c45e29c","8226aeae-a3e5-468a-b792-45fc5ea0fb5b",156,8,"Changed mind or no longer needed","2023-01-07"
"34436f93-eb75-4617-9a7b-ab636b2d750c","099721a6-ca52-45ed-bb19-d375e50f427f",337,2,"Changed mind or no longer needed","2024-01-23"
"7d6394b3-3394-43d6-9ccb-d4602fddb128","dfdb288f-ba62-4822-8ac2-ce6cbfe495f7",74,6,"Item malfunctioned or didn't work","2023-06-25"
"4bec0ef3-f485-4d21-b7d4-cdf35e1756d4","9a8c3978-e537-4523-8036-131e20829b63",448,2,"Item arrived damaged","2022-10-27"
"1109109b-9be1-4466-8ed7-979218ad978c","69c6bba2-d90b-4999-9237-f85396fccfec",238,10,"Received the wrong product","2023-08-03"
"2c4e69f2-58ad-4f14-a9e4-9a132e945f59","f81c4b6a-880f-45a4-8d16-0fd5faee55a1",64,4,"Quality did not meet expectations","2023-07-08"
"9a764964-5b7f-4812-8ce1-b64fab1eea67","99de88e5-1a49-43eb-935b-fdf5ecf51bab",1021,11,"Received the wrong product","2023-07-28"
"f0918e2c-458b-4ecb-b525-d17e3e16aaec","c784d5a3-e641-4c8b-8246-6b2a97eb5375",739,4,"Item arrived damaged","2023-10-24"
"5c483b47-5c5d-437b-86b9-44cfe5fcad1d","e17a9b97-b287-4bee-9c3c-13d3aa67e54c",246,4,"Changed mind or no longer needed","2023-09-28"
"e3054fbe-2566-4743-b069-7beca1690c66","4e5dcc52-9d50-42ea-b196-008bcddda179",958,11,"Item arrived damaged","2022-07-23"
"c8758f0e-1169-4ebd-9106-e688c19b5640","eb5d26f9-aa21-4ae4-b38b-1b47f4f8cf54",900,10,"Quality did not meet expectations","2022-09-05"
"dbb599ad-c1a5-485a-9de5-c54579d79cfe","d228a567-aa7c-45b5-8863-7128945ccfdb",821,4,"Item arrived damaged","2023-02-13"
"10036d7e-c34a-42f5-b60f-716969cd1309","7865698c-d1a1-4ad6-8aaa-26ac5780da56",635,4,"Item arrived damaged","2022-04-21"
"52d9ec6b-48ef-4839-970d-9bebda906a8e","20e502da-3c53-4f3a-a0b4-8928d2ef13ce",5,8,"Late delivery or shipping issues","2023-11-27"
"713b3cbf-33e2-44e8-9895-9932235b0d69","fa666518-bfac-4e11-9d8c-7fa8beab52a4",13,2,"Quality did not meet expectations","2024-01-16"
"5c222dd7-088f-47f6-818f-5bc218d096c8","23e82c4b-660e-456e-926c-80eda32f8317",900,4,"Late delivery or shipping issues","2022-11-16"
"16bac8db-d66f-4bf4-9738-7c4daee5362e","71525cc8-8c65-43e3-ab70-f9f2590efa1d",183,9,"Changed mind or no longer needed","2024-01-04"
"da67e7b5-5a0f-4d80-8287-3882a4c00d35","6540d608-e73f-40b2-b352-611f9c79243f",226,4,"Item arrived damaged","2021-08-11"
"f552170f-3ccb-450b-9da3-889c09035271","4415a544-46db-4ac9-ac2b-7f110b99376c",374,3,"Received the wrong product","2023-09-15"
"b102dac5-6348-4a8d-9c2a-2521ad089bff","fb7630a6-9b18-4234-94c5-9475c8f77f48",842,11,"Received duplicate items","2024-01-21"
"ece93159-fc99-430c-a8ca-35697ab1ab2b","8563c1ed-9fc8-4482-81e2-cc151343d49e",990,6,"Received duplicate items","2022-07-02"
"7276b8d0-13b3-4f08-a04c-b7cf6b9e998c","864ed9b4-dbf9-49a7-b95e-bb89759dadf3",365,3,"Received the wrong product","2023-06-03"
"7b35f400-a5f9-4374-9705-7fdbfb95f347","7c41c8ce-feea-41c0-ace2-2acaf9b86bb6",872,3,"Quality did not meet expectations","2023-06-26"
"e8b03da5-bb80-4418-9e1a-ed0cdfd09956","add3ed35-af48-45f6-8182-fe1032731706",559,2,"Item malfunctioned or didn't work","2022-04-11"
"087e338d-95a2-47e5-ba4d-2c49a25bf48c","a201690e-49c4-406a-aa28-56139f8cd39f",518,12,"Received duplicate items","2023-07-08"
"345fdd94-800b-4ead-8ae2-e4d23bb4170e","3d1f55a5-dfa3-4f6f-a2ef-3b11665a6d4c",741,2,"Product not as described","2022-02-20"
"f6c6a7cb-8dd2-4657-bf7e-11cb6c2e91e7","e9f36e79-b057-4608-b25e-483426b867d1",529,3,"Item arrived damaged","2024-01-02"
"a3478153-c486-41b6-ab99-9895b9d045c5","fc49420b-f82f-43a4-b513-320929f2ed57",16,6,"Quality did not meet expectations","2023-05-03"
"88eacd32-bea0-4d56-975b-a59c1381fe6b","74fa9f5c-7e98-40de-a8f2-0b2ec2a30671",670,6,"Changed mind or no longer needed","2022-01-25"
"3653f257-4c39-41dd-b586-1c6191032cf3","3dd98f90-115b-4e09-8286-97d40233d26d",645,3,"Product not as described","2023-02-18"
"a1a5ed35-cd04-40c3-97b2-975da33726f7","4d08f89e-c45d-4530-a405-b22685122a59",1024,7,"Product not as described","2022-01-15"
"96fff82f-f1a8-4c60-a654-0cd196427cb4","47d9c91a-8fd3-4834-9930-019298cab1fc",404,3,"Item arrived damaged","2023-10-17"
"aa89560a-04ed-4d0e-b659-0e6ddbdecc24","a5c42b00-cf61-4a66-ae32-d594f598e338",251,3,"Late delivery or shipping issues","2021-10-19"
"8b0a2afb-f0c9-4dc7-8e6f-e609838f9f1e","60470e07-900e-4743-bd97-9eecaf6a5b42",921,5,"Item malfunctioned or didn't work","2022-09-26"
"3f4a877d-2dfd-4a82-8880-72c25a76b13b","08a94941-3e3e-4760-a5b8-d4dd5d1515c6",339,12,"Quality did not meet expectations","2024-01-24"
"07e9a3ef-6291-458f-b480-8e52def50471","f56827f0-52fa-44bf-8acd-082e2b929c32",634,8,"Item malfunctioned or didn't work","2024-01-15"
